standard_name	scer_id	scer_gene_name	Orthogroup	score_mean	n_libs
GWK60_L05401	YML050W	AIM32	OG0000222	0.8684356405772473	1
GWK60_L05423	YML052W	SUR7	OG0000166	1.0	1
GWK60_L05445				0.8684356405772473	1
GWK60_L05489	YJL197W	UBP12	OG0001776	0.35	1
GWK60_L05533	YKL061W	BLI1	OG0004418	0.8684356405772473	1
GWK60_L05555	YKL047W	ANR2	OG0002359	0.8684356405772473	1
GWK60_L05577	YKL046C	DCW1	OG0000199	0.8684356405772473	1
GWK60_L05599	YKL045W	PRI2	OG0002992	0.8684356405772473	1
GWK60_L05621				0.8684356405772473	1
GWK60_L05643	YKL042W	SPC42	OG0004419	0.8684356405772473	1
GWK60_L05687				0.8684356405772473	1
GWK60_L05709				0.8684356405772473	1
GWK60_L05731	YKL041W	VPS24	OG0001337	0.8684356405772473	1
GWK60_L05753	YKL040C	NFU1	OG0000583	0.8684356405772473	1
GWK60_L05775	YKL039W	PTM1	OG0000334	0.8684356405772473	1
GWK60_L05797	YKL038W	RGT1	OG0001865	0.38	1
GWK60_L05819	YKL035W	UGP1	OG0002245	0.8684356405772473	1
GWK60_L05841	YKL034W	TUL1	OG0002128	0.39	1
GWK60_L05863	YKL033W	nan	OG0003845	0.8684356405772473	1
GWK60_L05885	YKL033W	TTI1	OG0003015	0.8684356405772473	1
GWK60_L05907	YKL032C	IXR1	OG0000283	0.8684356405772473	1
GWK60_L05929	YKL029C	MAE1	OG0001827	0.39	1
GWK60_L05951	YKL028W	TFA1	OG0001335	0.8684356405772473	1
GWK60_L05973	YBR291C	CTP1	OG0002898	0.38	1
GWK60_L05995	YBR290W	BSD2	OG0000841	0.38	1
GWK60_L06017	YBR289W	SNF5	OG0002122	0.8684356405772473	1
GWK60_L06039	YBR288C	APM3	OG0001273	0.8684356405772473	1
GWK60_L06061	YKR009C	FOX2	OG0002499	0.8684356405772473	1
GWK60_L06083	YKR008W	RSC4	OG0002926	0.8684356405772473	1
GWK60_L06105	YKR007W	MEH1	OG0004420	0.8684356405772473	1
GWK60_L06127	YKR006C	MRPL13	OG0004115	0.8684356405772473	1
GWK60_L06149	YKR004C	ECM9	OG0001979	0.8684356405772473	1
GWK60_L06171	YKR002W	PAP1	OG0003048	0.36	1
GWK60_L06193	YKR001C	VPS1	OG0000775	0.8684356405772473	1
GWK60_L06215	YKL001C	MET14	OG0003211	0.22	1
GWK60_L06237	YEL001C	IRC22	OG0001834	0.36	1
GWK60_L06259	YEL002C	WBP1	OG0002377	0.8684356405772473	1
GWK60_L06281	YEL003W	GIM4	OG0002132	0.8684356405772473	1
GWK60_L06303	YEL005C	VAB2	OG0004421	0.8684356405772473	1
GWK60_L06325	YIL005W	EPS1	OG0000524	0.8684356405772473	1
GWK60_L06347	YEL007W	MIT1	OG0000247	0.41	1
GWK60_L06369	YEL009C	GCN4	OG0000895	0.8684356405772473	1
GWK60_L06391	YKL060C	FBA1	OG0001167	0.8684356405772473	1
GWK60_L06413	YOR378W	AMF1	OG0000109	0.31	1
GWK60_L06435	YIL161W	SMU2	OG0004628	0.8684356405772473	1
GWK60_L06457	YIL158W	AIM20	OG0002212	0.32	1
GWK60_L06479	YKR099W	BAS1	OG0002068	0.8684356405772473	1
GWK60_L06501	YHR202W	SMN1	OG0003917	0.8684356405772473	1
GWK60_L06523	YHR201C	PPX1	OG0002775	0.8684356405772473	1
GWK60_L06545	YHR200W	RPN10	OG0001780	0.8684356405772473	1
GWK60_L06589				0.8684356405772473	1
GWK60_L06611				1.0	1
GWK60_L06633	YPR147C	YPR147C	OG0001447	0.8684356405772473	1
GWK60_L06655	YPR148C	YPR148C	OG0004422	0.36	1
GWK60_L06677				0.1	1
GWK60_L06699	YGR131W	FHN1	OG0000417	0.8684356405772473	1
GWK60_L06721	YPR151C	SUE1	OG0004423	0.11	1
GWK60_L06743	YPR152C	URN1	OG0002074	0.33	1
GWK60_L06765	YPR153W	MAY24	OG0003736	0.8684356405772473	1
GWK60_L06787	YIL137C	TMA108	OG0003880	0.62	1
GWK60_L06809	YIL138C	TPM2	OG0000537	0.8684356405772473	1
GWK60_L06831	YIL139C	REV7	OG0003956	0.8684356405772473	1
GWK60_L06853	YIL140W	AXL2	OG0000948	0.47	1
GWK60_L06875	YIL142W	CCT2	OG0001184	0.8684356405772473	1
GWK60_L06897	YIL143C	SSL2	OG0001357	0.8684356405772473	1
GWK60_L06919	YCR036W	RBK1	OG0002637	0.8684356405772473	1
GWK60_L06941	YCR035C	RRP43	OG0002318	0.8684356405772473	1
GWK60_L06963	YCR034W	ELO2	OG0000107	0.8684356405772473	1
GWK60_L06985	YCR033W	SNT1	OG0002253	0.38	1
GWK60_L07007	YCR032W	BPH1	OG0000801	0.8684356405772473	1
GWK60_L07029	YJL191W	RPS14B	OG0000563	0.8684356405772473	1
GWK60_L07051	YJL190C	RPS22A	OG0000192	0.8684356405772473	1
GWK60_L07073	YJL189W	RPL39	OG0004053	0.8684356405772473	1
GWK60_L07095	YJL186W	MNN5	OG0000052	0.28	1
GWK60_L07117				0.8684356405772473	1
GWK60_L07139	YCR028C	nan	OG0003165	0.8684356405772473	1
GWK60_L07161	YCR028C	FEN2	OG0000660	1.0	1
GWK60_L07183	YCR024C	SLM5	OG0001116	0.8684356405772473	1
GWK60_L07205	YCR024C	nan	OG0005367	0.8684356405772473	1
GWK60_L07227	YEL016C	NPP2	OG0000688	0.34	1
GWK60_L07271	YCR020W	nan	OG0004424	0.8684356405772473	1
GWK60_L07293	YCR020C	nan	OG0003957	0.8684356405772473	1
GWK60_L07315	YCR020C	PET18	OG0003670	0.8684356405772473	1
GWK60_L07337	YCR019W	MAK32	OG0002668	0.8684356405772473	1
GWK60_L07381	YCR017C	CWH43	OG0002771	0.33	1
GWK60_L07403	YCR016W	RBP95	OG0002479	0.8684356405772473	1
GWK60_L07425	YCR008W	SAT4	OG0003108	0.8684356405772473	1
GWK60_L07447	YCR009C	RVS161	OG0000551	0.8684356405772473	1
GWK60_L07469	YCR010C	ADY2	OG0000051	0.8684356405772473	1
GWK60_L07491	YCR011C	ADP1	OG0002058	0.38	1
GWK60_L07513	YCR012W	PGK1	OG0001720	0.8684356405772473	1
GWK60_L07535	YCR014C	POL4	OG0004425	0.29	1
GWK60_L07557	YPL266W	DIM1	OG0001117	0.8684356405772473	1
GWK60_L07579	YML004C	GLO1	OG0001736	0.8684356405772473	1
GWK60_L07601	YML003W	YML003W	OG0002794	0.36	1
GWK60_L07645				0.8684356405772473	1
GWK60_L07667				0.15	1
GWK60_L07689	YBR068C	BAP2	OG0000034	0.36	1
GWK60_L07711				0.8684356405772473	1
GWK60_L07733	YBR066C	NRG2	OG0000396	0.8684356405772473	1
GWK60_L07755	YBR065C	ECM2	OG0001601	0.8684356405772473	1
GWK60_L07777	YDL106C	PHO2	OG0003623	0.27	1
GWK60_L07799	YDL105W	NSE4	OG0003612	0.8684356405772473	1
GWK60_L07821	YDL104C	QRI7	OG0003745	1.0	1
GWK60_L07843	YDL103C	QRI1	OG0003343	0.8684356405772473	1
GWK60_L07865	YDL102W	POL3	OG0001715	0.8684356405772473	1
GWK60_L07887	YDL101C	DUN1	OG0003618	0.8684356405772473	1
GWK60_L07909	YDL100C	GET3	OG0000910	0.8684356405772473	1
GWK60_L07931	YDL099W	BUG1	OG0004426	0.38	1
GWK60_L07953	YDL098C	SNU23	OG0002258	0.8684356405772473	1
GWK60_L07975	YDL097C	RPN6	OG0001836	0.8684356405772473	1
GWK60_L07997	YDL095W	PMT1	OG0000080	0.38	1
GWK60_L08019				0.13	1
GWK60_L08041	YDL093W	PMT5	OG0000080	0.8684356405772473	1
GWK60_L08063	YDL092W	SRP14	OG0002674	0.8684356405772473	1
GWK60_L08085	YDL091C	UBX3	OG0000916	0.8684356405772473	1
GWK60_L08107	YDL090C	RAM1	OG0001991	0.8684356405772473	1
GWK60_L08129	YDL089W	NUR1	OG0000856	0.8684356405772473	1
GWK60_L08151				0.31	1
GWK60_L08173	YDL087C	LUC7	OG0003017	0.8684356405772473	1
GWK60_L08195	YPL033C	SRL4	OG0004629	0.8684356405772473	1
GWK60_L08217	YPL034W	YPL034W	OG0003806	0.8684356405772473	1
GWK60_L08239	YDL086W	YDL086W	OG0001034	0.35	1
GWK60_L08261	YMR146C	TIF34	OG0000831	0.8684356405772473	1
GWK60_L08283	YDL085C	nan	OG0003919	0.8684356405772473	1
GWK60_L08305	YDL084W	SUB2	OG0002339	0.8684356405772473	1
GWK60_L08327	YDL082W	RPL13A	OG0001082	0.8684356405772473	1
GWK60_L08349	YMR140W	SIP5	OG0000611	0.4	1
GWK60_L08371	YDL080C	THI3	OG0000079	0.8684356405772473	1
GWK60_L08393	YDL079C	MRK1	OG0000649	0.8684356405772473	1
GWK60_L08415	YDL078C	MDH3	OG0000661	0.34	1
GWK60_L08437				0.37	1
GWK60_L08459	YBR143C	SUP45	OG0002579	0.8684356405772473	1
GWK60_L08481	YBR146W	MRPS9	OG0003234	0.8684356405772473	1
GWK60_L08503	YBR147W	RTC2	OG0000500	0.8684356405772473	1
GWK60_L08525				0.8684356405772473	1
GWK60_L08547	YGR234W	YHB1	OG0000642	0.29	1
GWK60_L08569	YHR154W	RTT107	OG0000739	0.8684356405772473	1
GWK60_L08591	YGR233C	PHO81	OG0001783	0.36	1
GWK60_L08613	YGR232W	NAS6	OG0003055	0.33	1
GWK60_L08635	YGR225W	AMA1	OG0003685	0.39	1
GWK60_L08657	YGR227W	DIE2	OG0002604	0.27	1
GWK60_L08679	YGR229C	SMI1	OG0000456	0.8684356405772473	1
GWK60_L08701	YGR230W	BNS1	OG0003857	0.8684356405772473	1
GWK60_L08723	YGR231C	PHB2	OG0001189	0.39	1
GWK60_L08745	YDR131C	YDR131C	OG0000535	0.8684356405772473	1
GWK60_L08767	YDR132C	MRX16	OG0000445	0.31	1
GWK60_L08789	YLR110C	CCW12	OG0000047	0.8684356405772473	1
GWK60_L08811	YDR135C	YCF1	OG0000083	0.67	1
GWK60_L08855	YER180C	nan	OG0004427	0.8684356405772473	1
GWK60_L08877	YDR105C	TMS1	OG0001534	0.8684356405772473	1
GWK60_L08899	YDR103W	STE5	OG0003517	0.56	1
GWK60_L08921	YDR101C	ARX1	OG0000984	0.8684356405772473	1
GWK60_L08943	YDR100W	TVP15	OG0003954	0.8684356405772473	1
GWK60_L08965	YDR099W	BMH2	OG0000325	0.8684356405772473	1
GWK60_L08987	YBR085C	nan	OG0004428	0.8684356405772473	1
GWK60_L09009				0.8684356405772473	1
GWK60_L09031	YGL191W	COX13	OG0003163	0.8684356405772473	1
GWK60_L09053	YGL190C	CDC55	OG0001828	0.8684356405772473	1
GWK60_L09075	YGL187C	COX4	OG0003133	0.8684356405772473	1
GWK60_L09097	YGL186C	TPN1	OG0000553	0.9051030913530913	1
GWK60_L09119	YGL185C	YGL185C	OG0000235	0.33	1
GWK60_L09141	YGL184C	STR3	OG0003753	0.8684356405772473	1
GWK60_L09163				0.34	1
GWK60_L09185	YGL183C	MND1	OG0003877	0.8684356405772473	1
GWK60_L09207	YGL181W	GTS1	OG0003607	0.33	1
GWK60_L09229	YGL180W	ATG1	OG0002323	0.38	1
GWK60_L09251				0.2	1
GWK60_L09273	YGL178W	MPT5	OG0000196	0.8684356405772473	1
GWK60_L09295	YGL176C	YGL176C	OG0004116	0.3	1
GWK60_L09317	YGL175C	SAE2	OG0001513	0.8684356405772473	1
GWK60_L09339	YGL174W	BUD13	OG0003016	0.8684356405772473	1
GWK60_L09361	YGL173C	XRN1	OG0001807	0.8684356405772473	1
GWK60_L09383	YGL172W	NUP49	OG0001183	0.8684356405772473	1
GWK60_L09405	YGL170C	SPO74	OG0004429	0.8684356405772473	1
GWK60_L09427	YPR013C	CMR3	OG0000036	0.27	1
GWK60_L09471	YJL133W	MRS3	OG0000515	0.37	1
GWK60_L09493	YJL132W	YJL132W	OG0004430	0.8684356405772473	1
GWK60_L09515	YJL131C	AIM23	OG0003474	1.0	1
GWK60_L09537	YJL130C	URA2	OG0002645	0.32	1
GWK60_L09559	YJL129C	TRK1	OG0000666	0.8684356405772473	1
GWK60_L09581	YJL128C	PBS2	OG0001064	0.8684356405772473	1
GWK60_L09603		nan	OG0004200	0.8684356405772473	1
GWK60_L09625	YJL127C	SPT10	OG0002283	0.8684356405772473	1
GWK60_L09647	YJL126W	NIT2	OG0001037	0.8684356405772473	1
GWK60_L09669	YJL125C	GCD14	OG0001110	0.8684356405772473	1
GWK60_L09691	YJL124C	LSM1	OG0002019	0.8684356405772473	1
GWK60_L09713	YJL123C	MTC1	OG0002741	0.8684356405772473	1
GWK60_L09735	YJL122W	ALB1	OG0003518	0.8684356405772473	1
GWK60_L09757	YJL121C	RPE1	OG0001678	0.8684356405772473	1
GWK60_L09779	YJL117W	PHO86	OG0003523	0.8684356405772473	1
GWK60_L09801	YJL116C	NCA3	OG0000061	0.29	1
GWK60_L09823	YJL115W	ASF1	OG0003065	0.8684356405772473	1
GWK60_L09845	YKL013C	ARC19	OG0002788	0.8684356405772473	1
GWK60_L09867	YKL012W	PRP40	OG0001361	0.8684356405772473	1
GWK60_L09889	YKL011C	CCE1	OG0004431	0.8684356405772473	1
GWK60_L09911	YKL088W	CAB3	OG0001822	0.8684356405772473	1
GWK60_L09933	YKL087C	CYT2	OG0003316	0.8684356405772473	1
GWK60_L09955	YKL086W	SRX1	OG0001207	0.8684356405772473	1
GWK60_L09977	YKL085W	MDH1	OG0002787	0.3	1
GWK60_L09999				0.8684356405772473	1
GWK60_L10021	YKL082C	RRP14	OG0002005	0.8684356405772473	1
GWK60_L10043	YKL081W	TEF4	OG0000094	0.3	1
GWK60_L10065	YKL080W	VMA5	OG0001239	0.8684356405772473	1
GWK60_L10087	YKL079W	SMY1	OG0002155	0.8684356405772473	1
GWK60_L10109	YKL077W	PSG1	OG0002838	0.8684356405772473	1
GWK60_L10131	YKL075C	AAN1	OG0004432	0.8684356405772473	1
GWK60_L10153	YKL074C	MUD2	OG0002827	0.8684356405772473	1
GWK60_L10175	YKL072W	STB6	OG0000555	0.32	1
GWK60_L10197	YMR052W	FAR3	OG0004630	0.8684356405772473	1
GWK60_L10241	YMR049C	ERB1	OG0002444	0.8684356405772473	1
GWK60_L10263	YKL068W	NUP100	OG0000436	0.8684356405772473	1
GWK60_L10307	YGR120C	COG2	OG0001262	0.8684356405772473	1
GWK60_L10329	YGR119C	NUP57	OG0003274	0.8684356405772473	1
GWK60_L10351	YGR118W	RPS23A	OG0000731	0.8684356405772473	1
GWK60_L10373				0.8684356405772473	1
GWK60_L10395	YGR117C	YGR117C	OG0002424	0.34	1
GWK60_L10417	YPR129W	SCD6	OG0001150	0.8684356405772473	1
GWK60_L10439	YGR116W	SPT6	OG0002229	0.8684356405772473	1
GWK60_L10461	YGR113W	DAM1	OG0002677	0.8684356405772473	1
GWK60_L10483	YGR112W	SHY1	OG0001514	0.8684356405772473	1
GWK60_L10505	YGR111W	YGR111W	OG0001307	0.38	1
GWK60_L10527	YGR110W	CLD1	OG0000316	0.8684356405772473	1
GWK60_L10549	YOR176W	HEM15	OG0001745	0.8684356405772473	1
GWK60_L10571	YOR175C	ALE1	OG0002596	0.38	1
GWK60_L10593	YOR174W	MED4	OG0002295	0.8684356405772473	1
GWK60_L10615	YOR173W	DCS2	OG0000375	0.22	1
GWK60_L10637	YOR162C	YRR1	OG0000139	0.38	1
GWK60_L10659	YOR171C	LCB4	OG0000366	0.8684356405772473	1
GWK60_L10681	YOR168W	GLN4	OG0001403	0.8684356405772473	1
GWK60_L10703	YLR264W	RPS28B	OG0000519	0.8684356405772473	1
GWK60_L10725	YOR166C	SWT1	OG0001569	0.34	1
GWK60_L10747	YOR165W	SEY1	OG0002986	0.63	1
GWK60_L10769	YOR164C	GET4	OG0001981	0.8684356405772473	1
GWK60_L10791	YOR163W	DDP1	OG0003499	0.35	1
GWK60_L10813	YOR172W	YRM1	OG0000139	0.6	1
GWK60_L10835	YOR161C	PNS1	OG0003068	0.8684356405772473	1
GWK60_L10857	YOR160W	MTR10	OG0001506	0.8684356405772473	1
GWK60_L10879	YOR159C	SME1	OG0003892	0.8684356405772473	1
GWK60_L10901	YOR158W	PET123	OG0001583	0.8684356405772473	1
GWK60_L10923	YOR157C	PUP1	OG0001291	0.8684356405772473	1
GWK60_L10945	YOR156C	NFI1	OG0000607	0.37	1
GWK60_L10967	YOR155C	ISN1	OG0002123	0.8684356405772473	1
GWK60_L10989	YOR151C	RPB2	OG0001527	0.8684356405772473	1
GWK60_L11011	YOR150W	MRPL23	OG0001276	0.8684356405772473	1
GWK60_L11033	YNL129W	NRK1	OG0003218	0.8684356405772473	1
GWK60_L11055	YNL128W	TEP1	OG0001723	0.8684356405772473	1
GWK60_L11077	YNL127W	FAR11	OG0002329	0.39	1
GWK60_L11099	YNL126W	SPC98	OG0002384	0.8684356405772473	1
GWK60_L11121	YNL124W	NAF1	OG0001657	0.8684356405772473	1
GWK60_L11143	YNL123W	NMA111	OG0002443	0.8684356405772473	1
GWK60_L11165	YNL122C	MRP35	OG0003838	0.8684356405772473	1
GWK60_L11187	YNL121C	TOM70	OG0000434	0.37	1
GWK60_L11209	YNL119W	NCS2	OG0001705	0.8684356405772473	1
GWK60_L11231	YNL118C	DCP2	OG0003373	0.8684356405772473	1
GWK60_L11253	YNL117W	MLS1	OG0000538	0.8684356405772473	1
GWK60_L11275	YNL116W	DMA2	OG0000633	0.36	1
GWK60_L11297	YNL115C	YNL115C	OG0003137	0.38	1
GWK60_L11319	YOR113W	AZF1	OG0000652	0.31	1
GWK60_L11341				0.07	1
GWK60_L11363	YNL113W	RPC19	OG0001750	0.8684356405772473	1
GWK60_L11385	YNL112W	DBP2	OG0001331	0.8684356405772473	1
GWK60_L11407	YNL111C	CYB5	OG0000332	1.0	1
GWK60_L11429	YNL110C	NOP15	OG0002910	0.8684356405772473	1
GWK60_L11451	YOR098C	NUP1	OG0004433	0.8684356405772473	1
GWK60_L11473	YOR097C	YOR097C	OG0004434	0.16	1
GWK60_L11495	YOR095C	RKI1	OG0001729	0.8684356405772473	1
GWK60_L11517	YOR093C	CMR2	OG0003328	0.8684356405772473	1
GWK60_L11539	YOR092W	ECM3	OG0000275	0.54	1
GWK60_L11561	YJL103C	GSM1	OG0000164	0.41	1
GWK60_L11583	YJL102W	MEF2	OG0001890	0.34	1
GWK60_L11605	YJL101C	GSH1	OG0003440	0.8684356405772473	1
GWK60_L11627	YKR027W	BCH2	OG0001145	0.31	1
GWK60_L11649	YJL098W	SAP185	OG0000134	0.8684356405772473	1
GWK60_L11671	YJL097W	PHS1	OG0000528	0.8684356405772473	1
GWK60_L11693	YJL096W	MRPL49	OG0001461	1.0	1
GWK60_L11715	YJL095W	BCK1	OG0001132	0.5737390350877193	1
GWK60_L11737	YJL094C	KHA1	OG0004063	0.42	1
GWK60_L11759	YJL093C	TOK1	OG0000965	0.6	1
GWK60_L11781	YJL092W	SRS2	OG0000882	0.7990909090909091	1
GWK60_L11803	YJL091C	GWT1	OG0001397	0.8684356405772473	1
GWK60_L11825	YJL090C	DPB11	OG0002066	0.8684356405772473	1
GWK60_L11847	YJL089W	SIP4	OG0003732	0.34	1
GWK60_L11869	YKR045C	YKR045C	OG0004631	0.37	1
GWK60_L11891	YKR044W	UIP5	OG0003369	0.23	1
GWK60_L11913	YKR043C	SHB17	OG0000918	0.8684356405772473	1
GWK60_L11935	YKR042W	UTH1	OG0000061	0.8684356405772473	1
GWK60_L11957	YKR039W	GAP1	OG0000011	0.34	1
GWK60_L11979	YKR038C	KAE1	OG0001966	0.8684356405772473	1
GWK60_L12001	YKR037C	SPC34	OG0004435	0.8684356405772473	1
GWK60_L12023	YKR036C	CAF4	OG0003458	0.54	1
GWK60_L12045	YKR035W	nan	OG0001728	0.8684356405772473	1
GWK60_L12067				0.1	1
GWK60_L12089	YKR031C	SPO14	OG0001234	0.45	1
GWK60_L12111	YKR030W	GMH1	OG0001476	0.8684356405772473	1
GWK60_L12133	YKR029C	SET3	OG0000601	0.8684356405772473	1
GWK60_L12155	YKR023W	RQT4	OG0003003	0.8684356405772473	1
GWK60_L12177	YKR024C	DBP7	OG0002026	0.8684356405772473	1
GWK60_L12199	YKR025W	RPC37	OG0001209	0.8684356405772473	1
GWK60_L12221	YKR026C	GCN3	OG0002028	0.35	1
GWK60_L12243	YKR022C	NTR2	OG0004436	0.8684356405772473	1
GWK60_L12265				0.32	1
GWK60_L12287	YOR202W	HIS3	OG0003248	1.0	1
GWK60_L12309	YOR204W	DED1	OG0000438	0.8684356405772473	1
GWK60_L12331	YOR205C	GEP3	OG0003558	0.48	1
GWK60_L12353	YOR206W	NOC2	OG0003252	0.8684356405772473	1
GWK60_L12375	YOR207C	RET1	OG0002839	0.8684356405772473	1
GWK60_L12397	YOR208W	PTP2	OG0000218	0.36	1
GWK60_L12419	YOR209C	NPT1	OG0002941	0.8684356405772473	1
GWK60_L12441	YOR210W	RPB10	OG0003648	0.8684356405772473	1
GWK60_L12463	YOR211C	MGM1	OG0001798	0.8684356405772473	1
GWK60_L12485	YOR212W	STE4	OG0000940	0.3	1
GWK60_L12507	YOR213C	SAS5	OG0000221	0.8684356405772473	1
GWK60_L12529	YOR215C	AIM41	OG0003970	0.8684356405772473	1
GWK60_L12551	YOR216C	RUD3	OG0000921	0.37	1
GWK60_L12573	YOR217W	RFC1	OG0000826	0.8684356405772473	1
GWK60_L12595	YOR219C	STE13	OG0000149	0.39	1
GWK60_L12617	YER066W	RRT13	OG0000964	0.8684356405772473	1
GWK60_L12639	YFL007W	BLM10	OG0000675	0.36	1
GWK60_L12661	YPL020C	ULP1	OG0002288	0.8684356405772473	1
GWK60_L12683	YPL015C	HST2	OG0003507	0.25	1
GWK60_L12727	YPL014W	CIP1	OG0003174	0.38	1
GWK60_L12749	YPL013C	MRPS16	OG0001330	0.8684356405772473	1
GWK60_L12771	YPL012W	RRP12	OG0002745	0.56	1
GWK60_L12793	YPL011C	TAF3	OG0001933	0.35	1
GWK60_L12815	YPL010W	RET3	OG0002227	0.8684356405772473	1
GWK60_L12837	YPL009C	RQC2	OG0003123	0.35	1
GWK60_L12859	YPL008W	CHL1	OG0003546	0.8684356405772473	1
GWK60_L12881	YPL007C	TFC8	OG0004117	0.8684356405772473	1
GWK60_L12903	YPL006W	NCR1	OG0001882	0.55	1
GWK60_L12925	YPL005W	AEP3	OG0003751	0.84	1
GWK60_L12947	YPL004C	LSP1	OG0000124	0.2	1
GWK60_L12969	YPL003W	ULA1	OG0001081	0.33	1
GWK60_L12991	YFL002C	SPB4	OG0000900	0.8684356405772473	1
GWK60_L13013	YFL001W	DEG1	OG0000765	0.82	1
GWK60_L13035	YPL002C	SNF8	OG0000812	0.8684356405772473	1
GWK60_L13057	YPL001W	HAT1	OG0002130	0.13	1
GWK60_L13079	YPR001W	CIT3	OG0000150	0.21	1
GWK60_L13101	YPR002W	PDH1	OG0004118	0.25	1
GWK60_L13123	YFR002W	NIC96	OG0000682	0.8684356405772473	1
GWK60_L13145	YFR004W	RPN11	OG0001702	0.8684356405772473	1
GWK60_L13167	YFR005C	SAD1	OG0003909	0.26	1
GWK60_L13189	YFR006W	YFR006W	OG0000636	0.5	1
GWK60_L13211	YPR003C	YPR003C	OG0000734	0.26	1
GWK60_L13233	YPR004C	AIM45	OG0001855	1.0	1
GWK60_L13255	YPR005C	HAL1	OG0004632	0.27	1
GWK60_L13277	YPR006C	ICL2	OG0004119	0.35	1
GWK60_L13299	YPR007C	REC8	OG0002365	0.16	1
GWK60_L13343	YPR008W	HAA1	OG0000088	0.84	1
GWK60_L13365				0.8684356405772473	1
GWK60_L13387	YGL162W	SUT1	OG0000586	0.8684356405772473	1
GWK60_L13453	YIR009W	MSL1	OG0000625	0.8684356405772473	1
GWK60_L13475	YIR008C	PRI1	OG0002166	0.8684356405772473	1
GWK60_L13497	YIR007W	EGH1	OG0000867	0.31	1
GWK60_L13541	YHR179W	OYE2	OG0000014	0.38	1
GWK60_L13585	YBR252W	DUT1	OG0001747	0.8684356405772473	1
GWK60_L13607	YIR010W	DSN1	OG0004437	0.8684356405772473	1
GWK60_L13629	YIR011C	STS1	OG0001233	0.8684356405772473	1
GWK60_L13651	YIR012W	SQT1	OG0003295	0.8684356405772473	1
GWK60_L13673	YKL014C	URB1	OG0003208	0.8684356405772473	1
GWK60_L13695	YKL015W	PUT3	OG0002017	0.39	1
GWK60_L13717	YKL016C	ATP7	OG0001457	0.8684356405772473	1
GWK60_L13739	YKL017C	HCS1	OG0001408	0.35	1
GWK60_L13761	YKL018W	SWD2	OG0002157	0.8684356405772473	1
GWK60_L13783	YKL018C	nan	OG0000266	1.0	1
GWK60_L13805	YKL019W	RAM2	OG0002164	1.0	1
GWK60_L13827	YKL022C	CDC16	OG0001315	0.8684356405772473	1
GWK60_L13849				0.8684356405772473	1
GWK60_L13871	YKL024C	URA6	OG0002704	0.8684356405772473	1
GWK60_L13893	YKL025C	PAN3	OG0002475	0.34	1
GWK60_L13915				0.61	1
GWK60_L13937	YDR273W	DON1	OG0000894	0.33	1
GWK60_L13959	YOR043W	WHI2	OG0003062	0.28	1
GWK60_L13981	YOR044W	IRC23	OG0004911	0.8684356405772473	1
GWK60_L14003	YOR045W	TOM6	OG0003608	0.8684356405772473	1
GWK60_L14025	YOR046C	DBP5	OG0001304	0.8684356405772473	1
GWK60_L14047	YOR047C	STD1	OG0000693	0.38	1
GWK60_L14091				0.29	1
GWK60_L14113	YOR048C	RAT1	OG0001588	0.759090909090909	1
GWK60_L14135	YOR049C	RSB1	OG0000215	0.8684356405772473	1
GWK60_L14157	YOR051C	ETT1	OG0001085	1.0	1
GWK60_L14179	YOR052C	TMC1	OG0001551	0.8684356405772473	1
GWK60_L14201				0.3	1
GWK60_L14223	YOR057W	SGT1	OG0001321	0.8684356405772473	1
GWK60_L14245	YOR058C	ASE1	OG0002102	0.8684356405772473	1
GWK60_L14289	YOR059C	LPL1	OG0000308	0.3	1
GWK60_L14311	YOR060C	SLD7	OG0003801	0.8684356405772473	1
GWK60_L14333	YKR075C	YKR075C	OG0000548	0.8684356405772473	1
GWK60_L14355	YOR064C	YNG1	OG0000183	0.8684356405772473	1
GWK60_L14377	YOR065W	CYT1	OG0002277	0.8684356405772473	1
GWK60_L14399	YOR066W	MSA1	OG0004120	0.8684356405772473	1
GWK60_L14421	YOR067C	ALG8	OG0002217	0.8684356405772473	1
GWK60_L14443	YOR069W	VPS5	OG0002334	0.27	1
GWK60_L14465	YOR070C	GYP1	OG0002231	0.56	1
GWK60_L14487	YKR081C	RPF2	OG0003347	0.8684356405772473	1
GWK60_L14509	YHR063C	PAN5	OG0002963	1.0	1
GWK60_L14531	YHR064C	SSZ1	OG0001126	0.8684356405772473	1
GWK60_L14553	YMR196W	YMR196W	OG0000490	0.29	1
GWK60_L14575	YMR197C	VTI1	OG0001676	0.8684356405772473	1
GWK60_L14597	YMR198W	CIK1	OG0003460	0.8684356405772473	1
GWK60_L14619	YMR199W	CLN1	OG0000716	0.32	1
GWK60_L14641	YMR200W	ROT1	OG0000667	0.8684356405772473	1
GWK60_L14663	YMR201C	RAD14	OG0002263	0.27	1
GWK60_L14685	YMR202W	ERG2	OG0000704	0.8684356405772473	1
GWK60_L14707	YMR204C	INP1	OG0002382	0.8684356405772473	1
GWK60_L14729	YMR205C	PFK2	OG0000126	0.8684356405772473	1
GWK60_L14751	YNR016C	ACC1	OG0003380	0.8325786435786435	1
GWK60_L14773	YCR045C	RRT12	OG0000643	0.3	1
GWK60_L14795	YCR046C	IMG1	OG0002922	0.8684356405772473	1
GWK60_L14817	YCR047C	BUD23	OG0003178	0.8684356405772473	1
GWK60_L14839	YOR271C	FSF1	OG0001777	0.34	1
