standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,reads,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood,sample,feature_id,condition,background,pool
GWK60_A00495,GWK60_A00495,ORF,CP048230.1,81926,83848,C,1923,0,0,0,0,0,1923,1,0.9999999671068048,-24.406256007702403,1,0,0,0,0,9999,54.808510638297875,yH299-H2O2-treated-facs-pool3,GWK60_A00495,treated,yH299,3
GWK60_A00517,GWK60_A00517,ORF,CP048230.1,84469,85122,W,654,4,610,0.00611620795107033,0.3784092886800427,0.12454838098641696,361,0.5519877675840978,0.5461583969706101,-15.151227437883673,0,0,0,0,0,163.5,61.86991869918699,yH299-H2O2-treated-facs-pool3,GWK60_A00517,treated,yH299,3
GWK60_A00539,GWK60_A00539,ORF,CP048230.1,85576,85959,W,384,5,929,0.01302083333333333,0.8207983519900498,0.32766656611936873,146,0.3802083333333333,0.32810028980203876,-14.54516910170701,0,0,0,0,0,76.8,63.03731343283582,yH299-H2O2-treated-facs-pool3,GWK60_A00539,treated,yH299,3
GWK60_A00583,GWK60_A00583,ORF,CP048230.1,87402,88226,W,825,10,6073,0.01212121212121212,0.7055023923444976,0.9748176633640732,509,0.616969696969697,0.6157809600683227,-11.837824814534944,2,0,0,0,0,82.5,58.203947368421055,yH299-H2O2-treated-facs-pool3,GWK60_A00583,treated,yH299,3
GWK60_A00605,GWK60_A00605,ORF,CP048230.1,89315,91915,W,2601,21,5579,0.00807381776239907,0.4804459823144944,0.2896179284377237,404,0.15532487504805845,0.1553248750422531,-11.960206600985854,0,0,0,0,0,123.85714285714286,59.50666666666667,yH299-H2O2-treated-facs-pool3,GWK60_A00605,treated,yH299,3
GWK60_A00627,GWK60_A00627,ORF,CP048230.1,94544,94834,W,291,10,6021,0.03436426116838488,2.1078509119746234,3.0316382057438114,99,0.3402061855670103,0.2425670656786113,-11.850229014977725,1,0,0,0,0,29.1,61.33846153846154,yH299-H2O2-treated-facs-pool3,GWK60_A00627,treated,yH299,3
GWK60_A00649,GWK60_A00649,ORF,CP048230.1,95979,97628,W,1650,44,17215,0.02666666666666667,1.59959595959596,1.5015019054023762,152,0.09212121212121212,0.09212116566011756,-10.33479364514578,0,0,0,0,0,37.5,59.98484848484848,yH299-H2O2-treated-facs-pool3,GWK60_A00649,treated,yH299,3
GWK60_A00671,GWK60_A00671,ORF,CP048230.1,98790,102578,W,3789,84,26834,0.02216943784639746,1.289022989735579,1.1112183019046986,526,0.13882290841910794,0.1388229084191079,-9.694427740041975,3,0,0,0,0,45.107142857142854,58.14414414414414,yH299-H2O2-treated-facs-pool3,GWK60_A00671,treated,yH299,3
GWK60_A00693,GWK60_A00693,ORF,CP048230.1,102637,106125,C,3489,0,0,0,0,0,3489,1,0.9999999999999948,-24.406256007702403,3,0,0,0,0,9999,50.370370370370374,yH299-H2O2-treated-facs-pool3,GWK60_A00693,treated,yH299,3
GWK60_A00715,GWK60_A00715,ORF,CP048230.1,106542,107636,W,1095,4,2734,0.00365296803652968,0.13852286728999058,0.2585437964085059,516,0.4712328767123288,0.47117174822781993,-12.988930890022484,1,0,0,0,0,273.75,37.92063492063492,yH299-H2O2-treated-facs-pool3,GWK60_A00715,treated,yH299,3
GWK60_A00737,GWK60_A00737,ORF,CP048230.1,107762,108751,C,990,0,0,0,0,0,990,1,0.9996293938593735,-24.406256007702403,1,0,0,0,0,9999,37.492063492063494,yH299-H2O2-treated-facs-pool3,GWK60_A00737,treated,yH299,3
GWK60_A00759,EST2,ORF,CP048230.1,109052,111607,W,2556,6,662,0.00234741784037558,0.13156209987195902,0.04444607799896106,1160,0.4538341158059468,0.45383411577934446,-15.033390947589815,0,0,0,0,0,426,56.04545454545455,yH299-H2O2-treated-facs-pool3,GWK60_A00759,treated,yH299,3
GWK60_A00781,GWK60_A00781,ORF,CP048230.1,111705,113963,C,2259,2,89,8.8534749889331e-4,0.03904481947366588,0.00429177673463,1670,0.7392651615759186,0.7392651607312685,-17.91440291137273,0,0,0,0,0,1129.5,44.10112359550562,yH299-H2O2-treated-facs-pool3,GWK60_A00781,treated,yH299,3
GWK60_A00803,GWK60_A00803,ORF,CP048230.1,114196,118476,W,4281,3,690,7.0077084793272e-4,0.02856988841571882,0.01326933009661825,2645,0.6178462975940201,0.6178462975940201,-14.973714107314144,3,0,0,0,0,1427,40.76923076923077,yH299-H2O2-treated-facs-pool3,GWK60_A00803,treated,yH299,3
GWK60_A00825,GWK60_A00825,ORF,CP048230.1,118583,119263,C,681,0,0,0,0,0,681,1,0.9919179913746744,-24.406256007702403,3,0,0,0,0,9999,39.65833333333333,yH299-H2O2-treated-facs-pool3,GWK60_A00825,treated,yH299,3
GWK60_A00847,PEX23B,ORF,CP048230.1,119483,120694,W,1212,9,1176,0.00742574257425742,0.29677583142929675,0.0752011156562924,455,0.37541254125412543,0.37539742545426774,-14.205357402663958,1,0,0,0,0,134.66666666666666,39.965811965811966,yH299-H2O2-treated-facs-pool3,GWK60_A00847,treated,yH299,3
GWK60_A00869,GWK60_A00869,ORF,CP048230.1,121621,121857,C,237,0,0,0,0,0,237,1,0.5914589784327801,-24.406256007702403,0,0,0,0,0,9999,40.042735042735046,yH299-H2O2-treated-facs-pool3,GWK60_A00869,treated,yH299,3
GWK60_A00891,GWK60_A00891,ORF,CP048230.1,122845,123504,W,660,42,34176,0.06363636363636363,2.182087143625605,3.179676775811264,148,0.22424242424242424,0.22201080806620935,-9.345517862943264,6,0,0,0,0,15.714285714285714,34.289940828402365,yH299-H2O2-treated-facs-pool3,GWK60_A00891,treated,yH299,3
GWK60_A00913,GWK60_A00913,ORF,CP048230.1,123980,125215,W,1236,0,0,0,0,0,1236,1,0.9999683265470388,-24.406256007702403,0,0,0,0,0,9999,34.19526627218935,yH299-H2O2-treated-facs-pool3,GWK60_A00913,treated,yH299,3
GWK60_A00935,GWK60_A00935,ORF,CP048230.1,126050,127501,C,1452,2,508,0.00137741046831955,0.04919678714859438,0.02215292387980534,953,0.65633608815427,0.6563336906588597,-15.414734161626708,4,0,0,0,0,726,35.71686746987952,yH299-H2O2-treated-facs-pool3,GWK60_A00935,treated,yH299,3
GWK60_A00957,GWK60_A00957,ORF,CP048230.1,128085,130010,W,1926,8,4910,0.00415368639667705,0.15694467762294723,0.1714494102191421,527,0.2736240913811007,0.2736240826467312,-12.144454900507093,7,0,0,0,0,240.75,37.78443113772455,yH299-H2O2-treated-facs-pool3,GWK60_A00957,treated,yH299,3
GWK60_A00979,GWK60_A00979,ORF,CP048230.1,130228,131835,C,1608,8,3896,0.00497512437810945,0.17950569731985236,0.1614278843062056,799,0.4968905472636816,0.4968901658519067,-12.478107791533365,4,0,0,0,0,201,36.08064516129032,yH299-H2O2-treated-facs-pool3,GWK60_A00979,treated,yH299,3
GWK60_A01001,GWK60_A01001,ORF,CP048230.1,132712,132921,W,210,0,0,0,0,0,210,1,0.52497918747894,-24.406256007702403,0,0,0,0,0,9999,37.326388888888886,yH299-H2O2-treated-facs-pool3,GWK60_A01001,treated,yH299,3
GWK60_A01023,GWK60_A01023,ORF,CP048230.1,133262,135667,W,2406,7,1028,0.00290939318370739,0.1274126511677795,0.03404439408769535,703,0.29218620116375726,0.2921862010869993,-14.399228740808434,1,0,0,0,0,343.7142857142857,43.79354838709678,yH299-H2O2-treated-facs-pool3,GWK60_A01023,treated,yH299,3
GWK60_A01045,GWK60_A01045,ORF,CP048230.1,136034,137863,W,1830,1,146,5.4644808743169e-4,0.02031064385839866,0.0058844637965987,1779,0.9721311475409836,0.972131066496256,-17.206583662866038,0,0,0,0,0,1830,37.16847826086956,yH299-H2O2-treated-facs-pool3,GWK60_A01045,treated,yH299,3
GWK60_A01067,GWK60_A01067,ORF,CP048230.1,138245,140797,W,2553,1,561,3.9169604386995e-4,0.01699150424787606,0.02123209369994334,2552,0.99960830395613,0.9996083038957518,-15.271829687481477,0,0,0,0,0,2553,43.37931034482759,yH299-H2O2-treated-facs-pool3,GWK60_A01067,treated,yH299,3
GWK60_A01089,GWK60_A01089,ORF,CP048230.1,140956,141267,W,312,12,7317,0.03846153846153846,1.6218295218295218,2.201916711877776,143,0.4583333333333333,0.3455781617057679,-11.569022307363314,8,0,0,0,0,26,42.167567567567566,yH299-H2O2-treated-facs-pool3,GWK60_A01089,treated,yH299,3
GWK60_A01111,DIP5,ORF,CP048230.1,142280,144121,W,1842,22,14654,0.01194353963083604,0.5508004712731305,0.8361401739334945,431,0.23398479913137893,0.23398478183033855,-10.5671506601255,2,0,0,0,0,83.72727272727273,46.11702127659574,yH299-H2O2-treated-facs-pool3,GWK60_A01111,treated,yH299,3
GWK60_A01133,GWK60_A01133,ORF,CP048230.1,147012,147893,W,882,4,2342,0.00453514739229024,0.25589413847730874,0.3821090823878244,319,0.36167800453514737,0.36128358368795904,-13.212114768839267,0,0,0,0,0,220.5,56.42465753424658,yH299-H2O2-treated-facs-pool3,GWK60_A01133,treated,yH299,3
GWK60_A01155,GIT1,ORF,CP048230.1,148737,150332,C,1596,7,964,0.0043859649122807,0.2525879917184265,0.08825056653610074,664,0.41604010025062654,0.41603974018318807,-14.49187087554696,1,0,0,0,0,228,57.590062111801245,yH299-H2O2-treated-facs-pool3,GWK60_A01155,treated,yH299,3
GWK60_A01177,EPA10,ORF,CP048230.1,152581,156771,W,4191,13,3889,0.00310188499164877,0.23452130467162677,0.18968599072702136,679,0.16201383917919351,0.16201383917919351,-12.480701567828849,0,0,0,0,0,322.38461538461536,75.60606060606061,yH299-H2O2-treated-facs-pool3,GWK60_A01177,treated,yH299,3
GWK60_A01199,PGD1,ORF,CP048230.1,157478,158917,W,1440,0,0,0,0,0,1440,1,0.999995881428255,-24.406256007702403,0,0,0,0,0,9999,93.45679012345678,yH299-H2O2-treated-facs-pool3,GWK60_A01199,treated,yH299,3
GWK60_A01221,EPA9,ORF,CP048230.1,161505,165887,W,4383,6,2113,0.00136892539356605,0.14836543789315865,0.13503342444995545,2698,0.6155601186402008,0.6155601186402008,-13.36049634631972,0,0,0,0,0,730.5,108.38095238095238,yH299-H2O2-treated-facs-pool3,GWK60_A01221,treated,yH299,3
GWK60_A01243,GWK60_A01243,ORF,CP048230.1,166594,168033,W,1440,3,1007,0.00208333333333333,0.2389880952380952,0.23384606931334445,1198,0.8319444444444445,0.8319410180215623,-14.428976084202484,0,0,0,0,0,480,114.71428571428572,yH299-H2O2-treated-facs-pool3,GWK60_A01243,treated,yH299,3
GWK60_A01265,TRP5,ORF,CP048230.1,168514,170637,W,2124,15,4472,0.00706214689265536,0.7036862663039688,0.6396589214680901,935,0.4402071563088512,0.44020715436871927,-12.279228964697804,1,0,0,0,0,141.6,99.64197530864196,yH299-H2O2-treated-facs-pool3,GWK60_A01265,treated,yH299,3
GWK60_A01287,CWH41,ORF,CP048230.1,170951,173395,W,2445,1,17,4.0899795501022e-4,0.03276381467555028,0.00180203830238458,1818,0.743558282208589,0.7435582820763365,-20.23633100626009,1,0,0,0,0,2445,80.10752688172043,yH299-H2O2-treated-facs-pool3,GWK60_A01287,treated,yH299,3
GWK60_A01309,GWK60_A01309,ORF,CP048230.1,174356,176077,W,1722,3,1003,0.00174216027874564,0.10990649988719826,0.10944334565252822,1010,0.586527293844367,0.5865271498564313,-14.434712453751631,0,0,0,0,0,574,63.0863309352518,yH299-H2O2-treated-facs-pool3,GWK60_A01309,treated,yH299,3
GWK60_A01353,GWK60_A01353,ORF,CP048230.1,177006,177486,C,318,0,0,0,0,0,318,1,0.7649478037637647,-24.406256007702403,0,0,0,0,0,9999,58.007194244604314,yH299-H2O2-treated-facs-pool3,GWK60_A01353,treated,yH299,3
GWK60_A01375,GWK60_A01375,ORF,CP048230.1,178790,179257,W,468,1,1,0.00213675213675213,0.12603648424543948,3.8045750014392e-4,418,0.8931623931623932,0.835853631757772,-23.406256007702403,0,0,0,0,0,468,58.985074626865675,yH299-H2O2-treated-facs-pool3,GWK60_A01375,treated,yH299,3
GWK60_A01397,GWK60_A01397,ORF,CP048230.1,179925,180182,W,258,2,18,0.00775193798449612,0.4572486405183385,0.01242237977214111,170,0.6589147286821705,0.4224087561120887,-20.158328494258814,1,0,0,0,0,129,58.985074626865675,yH299-H2O2-treated-facs-pool3,GWK60_A01397,treated,yH299,3
GWK60_A01419,GWK60_A01419,ORF,CP048230.1,180310,181059,C,648,6,4262,0.00925925925925925,0.5452456002101391,1.1806837087377449,481,0.7422839506172839,0.7339656150604839,-12.348602667738463,1,0,0,0,0,125,58.88652482269504,yH299-H2O2-treated-facs-pool3,GWK60_A01419,treated,yH299,3
GWK60_A01441,MIG1,ORF,CP048230.1,182472,183746,W,1275,50,33289,0.0392156862745098,2.132857991681521,4.448750488176359,259,0.20313725490196077,0.20313289863400705,-9.383454757674777,1,0,0,0,0,25.5,54.38787878787879,yH299-H2O2-treated-facs-pool3,GWK60_A01441,treated,yH299,3
GWK60_A01463,GWK60_A01463,ORF,CP048230.1,184908,185264,W,357,6,1646,0.01680672268907563,0.9353408029878616,0.8155587136633666,158,0.4425770308123249,0.3663580115015331,-13.720631167976048,1,0,0,0,0,59.5,55.65277777777778,yH299-H2O2-treated-facs-pool3,GWK60_A01463,treated,yH299,3
GWK60_A01485,GWK60_A01485,ORF,CP048230.1,185977,188061,C,2085,0,0,0,0,0,2085,1,0.9999999934904792,-24.406256007702403,0,0,0,0,0,9999,56.493589743589745,yH299-H2O2-treated-facs-pool3,GWK60_A01485,treated,yH299,3
GWK60_A01507,GWK60_A01507,ORF,CP048230.1,188383,190308,C,1926,13,6123,0.0067497403946002,0.38720870984178585,0.6164173421508262,352,0.18276220145379024,0.18276219561982807,-11.825997440202617,4,0,0,0,0,148.15384615384616,57.36645962732919,yH299-H2O2-treated-facs-pool3,GWK60_A01507,treated,yH299,3
GWK60_A01529,GWK60_A01529,ORF,CP048230.1,190708,191343,W,636,1,41,0.00157232704402515,0.09114457345589422,0.01298382351107818,569,0.8946540880503144,0.8833660936689564,-19.013938584923643,0,0,0,0,0,636,57.967948717948715,yH299-H2O2-treated-facs-pool3,GWK60_A01529,treated,yH299,3
GWK60_A01551,GWK60_A01551,ORF,CP048230.1,192070,193479,W,1410,0,0,0,0,0,1410,1,0.9999944405176664,-24.406256007702403,0,0,0,0,0,9999,58.64827586206896,yH299-H2O2-treated-facs-pool3,GWK60_A01551,treated,yH299,3
GWK60_A01573,GWK60_A01573,ORF,CP048230.1,193738,195555,C,1818,2,14,0.0011001100110011,0.07614165671886337,0.00176649073129582,1454,0.7997799779977998,0.799779902820665,-20.499365412093884,0,0,0,0,0,909,69.2127659574468,yH299-H2O2-treated-facs-pool3,GWK60_A01573,treated,yH299,3
GWK60_A01595,HXT4,ORF,CP048230.1,196148,197854,C,1707,12,2359,0.00702987697715289,0.6339083963989813,0.48436722754237,477,0.27943760984182775,0.2794375301402549,-13.2016848634532,0,0,0,0,0,142.25,90.1734693877551,yH299-H2O2-treated-facs-pool3,GWK60_A01595,treated,yH299,3
GWK60_A01617,HXT1,ORF,CP048230.1,201317,203008,C,1692,7,2317,0.00413711583924349,0.372979797979798,0.4562317558437292,520,0.3073286052009456,0.3073285033584176,-13.227591156695931,1,0,0,0,0,241.71428571428572,90.15454545454546,yH299-H2O2-treated-facs-pool3,GWK60_A01617,treated,yH299,3
GWK60_A01639,HXT5,ORF,CP048230.1,205137,206903,C,1767,5,1389,0.00282965478211658,0.3359632477778887,0.3399802935535822,563,0.3186191284663271,0.3186190785919774,-13.965386840091533,0,0,0,0,0,353.4,118.72941176470589,yH299-H2O2-treated-facs-pool3,GWK60_A01639,treated,yH299,3
GWK60_A01661,GWK60_A01661,ORF,CP048230.1,209025,211829,C,2805,0,0,0,0,0,2805,1,0.99999999999514,-24.406256007702403,0,0,0,0,0,9999,120.72463768115942,yH299-H2O2-treated-facs-pool3,GWK60_A01661,treated,yH299,3
GWK60_A01683,GWK60_A01683,ORF,CP048230.1,212460,214844,C,2385,3,233,0.00125786163522012,0.1687770789657582,0.03631569851538047,1132,0.4746331236897275,0.4746331235359037,-16.535891288118997,0,0,0,0,0,795,134.17777777777778,yH299-H2O2-treated-facs-pool3,GWK60_A01683,treated,yH299,3
GWK60_A01705,GWK60_A01705,ORF,CP048230.1,215685,215951,W,267,7,2273,0.02621722846441947,3.9426678190723137,4.352282254399573,126,0.47191011235955055,0.3121700301856629,-13.255239468810156,0,0,0,0,0,38.142857142857146,150.3846153846154,yH299-H2O2-treated-facs-pool3,GWK60_A01705,treated,yH299,3
GWK60_A01727,GWK60_A01727,ORF,CP048230.1,216271,227502,W,11232,0,0,0,0,0,11232,1,1,-24.406256007702403,0,0,0,0,0,9999,100,yH299-H2O2-treated-facs-pool3,GWK60_A01727,treated,yH299,3
GWK60_A01771,GWK60_A01771,ORF,CP048230.1,228106,229326,W,1221,0,0,0,0,0,1221,1,0.9999632008863908,-24.406256007702403,0,0,0,0,0,9999,74.31372549019608,yH299-H2O2-treated-facs-pool3,GWK60_A01771,treated,yH299,3
GWK60_A01793,GWK60_A01793,ORF,CP048230.1,229436,231463,C,2028,0,0,0,0,0,2028,1,0.999999988489429,-24.406256007702403,1,0,0,0,0,9999,72.03389830508475,yH299-H2O2-treated-facs-pool3,GWK60_A01793,treated,yH299,3
GWK60_A01815,GWK60_A01815,ORF,CP048230.1,231832,232212,C,381,2,129,0.00524934383202099,0.39403945474557617,0.08540725092290292,282,0.7401574803149606,0.6360631195353653,-17.38388819467395,0,0,0,0,0,190.5,75.06451612903226,yH299-H2O2-treated-facs-pool3,GWK60_A01815,treated,yH299,3
GWK60_A01837,GWK60_A01837,ORF,CP048230.1,232956,235028,C,2073,2,250,9.647853352629e-4,0.07647431259044862,0.03279696047622971,999,0.48191027496382055,0.4819102714268574,-16.43471245375163,0,0,0,0,0,1036.5,79.265625,yH299-H2O2-treated-facs-pool3,GWK60_A01837,treated,yH299,3
GWK60_A01859,GWK60_A01859,ORF,CP048230.1,236896,239226,W,2331,4,1469,0.00171600171600171,0.15622765622765625,0.1956230376460523,859,0.3685113685113685,0.36851136830642434,-13.884655567978676,1,0,0,0,0,582.75,91.04166666666669,yH299-H2O2-treated-facs-pool3,GWK60_A01859,treated,yH299,3
GWK60_A01903,GWK60_A01903,ORF,CP048230.1,239787,241808,C,2022,0,0,0,0,0,2022,1,0.999999987777655,-24.406256007702403,0,0,0,0,0,9999,97.63235294117646,yH299-H2O2-treated-facs-pool3,GWK60_A01903,treated,yH299,3
GWK60_A01925,GWK60_A01925,ORF,CP048230.1,242419,244065,W,1647,0,0,0,0,0,1647,1,0.9999994802929344,-24.406256007702403,0,0,0,0,0,9999,98.37974683544304,yH299-H2O2-treated-facs-pool3,GWK60_A01925,treated,yH299,3
GWK60_A01947,GWK60_A01947,ORF,CP048230.1,244279,245421,C,1143,3,655,0.00262467191601049,0.2533545666342269,0.2118191845501285,576,0.5039370078740157,0.5038965554616925,-15.04870400308432,0,0,0,0,0,381,96.52808988764043,yH299-H2O2-treated-facs-pool3,GWK60_A01947,treated,yH299,3
GWK60_A01969,GWK60_A01969,ORF,CP048230.1,246399,247580,W,1182,4,1154,0.00338409475465313,0.4366477555489201,0.6000809575032374,376,0.31810490693739424,0.31808761773528194,-14.232578871398983,0,0,0,0,0,295.5,129.02941176470588,yH299-H2O2-treated-facs-pool3,GWK60_A01969,treated,yH299,3
GWK60_A02013,GWK60_A02013,ORF,CP048230.1,248086,249903,C,1818,0,0,0,0,0,1818,1,0.9999999060027298,-24.406256007702403,0,0,0,0,0,9999,138.4927536231884,yH299-H2O2-treated-facs-pool3,GWK60_A02013,treated,yH299,3
GWK60_A02035,HXT6/7,ORF,CP048230.1,250700,252358,C,1659,5,1556,0.00301386377335744,0.45410202721994863,0.47591872496053744,665,0.4008438818565401,0.4008436970920243,-13.801702778623364,0,0,0,0,0,331.8,150.67105263157896,yH299-H2O2-treated-facs-pool3,GWK60_A02035,treated,yH299,3
GWK60_A02057,HXT4/6/7,ORF,CP048230.1,256975,258624,C,1650,2,186,0.00121212121212121,0.19154471544715448,0.05473731544630144,638,0.38666666666666666,0.38666647165233553,-16.859361547814764,0,0,0,0,0,825,158.02439024390245,yH299-H2O2-treated-facs-pool3,GWK60_A02057,treated,yH299,3
GWK60_A02079,GWK60_A02079,ORF,CP048230.1,263580,264401,W,822,19,11697,0.02311435523114355,2.649021652456603,5.283630398190783,250,0.30413625304136255,0.30353245256181915,-10.892281733961743,0,0,0,0,0,43.26315789473684,114.60504201680672,yH299-H2O2-treated-facs-pool3,GWK60_A02079,treated,yH299,3
GWK60_A02101,GWK60_A02101,ORF,CP048230.1,265990,266844,W,855,4,1318,0.00467836257309941,0.5595321637426901,0.5418859240902224,385,0.4502923976608187,0.4496493471157395,-14.041027158450856,0,0,0,0,0,213.75,119.6,yH299-H2O2-treated-facs-pool3,GWK60_A02101,treated,yH299,3
GWK60_A02123,HXT3,ORF,CP048230.1,267343,269013,C,1671,11,4126,0.00658288450029922,0.7134592915562395,0.740058202698636,855,0.5116696588868941,0.5116694497080984,-12.395378284695369,3,0,0,0,0,151.9090909090909,108.38095238095238,yH299-H2O2-treated-facs-pool3,GWK60_A02123,treated,yH299,3
GWK60_A02145,GWK60_A02145,ORF,CP048230.1,270009,270275,W,267,2,156,0.00749063670411985,0.7264504275316233,0.15574868101938233,186,0.6966292134831461,0.4608224255121691,-17.111635258810775,0,0,0,0,0,133.5,96.98113207547168,yH299-H2O2-treated-facs-pool3,GWK60_A02145,treated,yH299,3
GWK60_A02167,GWK60_A02167,ORF,CP048230.1,271399,272730,C,1332,5,2732,0.00375375375375375,0.3584242136873716,0.6044929522413439,871,0.6539039039039038,0.6538959735032684,-12.989986263179196,1,0,0,0,0,266.4,95.4842105263158,yH299-H2O2-treated-facs-pool3,GWK60_A02167,treated,yH299,3
GWK60_A02189,GWK60_A02189,ORF,CP048230.1,273815,274774,W,960,0,0,0,0,0,960,1,0.9994997988929204,-24.406256007702403,2,0,0,0,0,9999,79.6086956521739,yH299-H2O2-treated-facs-pool3,GWK60_A02189,treated,yH299,3
GWK60_A02211,GWK60_A02211,ORF,CP048230.1,275232,276569,C,1338,1,1,7.473841554559e-4,0.05572431971969076,1.7004730719028e-4,1243,0.9289985052316893,0.9289878946583668,-23.406256007702403,0,0,0,0,0,1338,74.55913978494624,yH299-H2O2-treated-facs-pool3,GWK60_A02211,treated,yH299,3
GWK60_A02233,YPS7,ORF,CP048230.1,276959,278722,C,1764,1,44,5.6689342403628e-4,0.04840025441070737,0.00696117826332744,939,0.532312925170068,0.5323128393080198,-18.91440291137273,0,0,0,0,0,1764,85.3780487804878,yH299-H2O2-treated-facs-pool3,GWK60_A02233,treated,yH299,3
GWK60_A02277,GWK60_A02277,ORF,CP048230.1,279298,281022,C,1725,5,1855,0.00289855072463768,0.32925247902364607,0.4013142652725857,1077,0.6243478260869565,0.6243476773442596,-13.54827501257483,0,0,0,0,0,345,113.59210526315788,yH299-H2O2-treated-facs-pool3,GWK60_A02277,treated,yH299,3
GWK60_A02299,GWK60_A02299,ORF,CP048230.1,281204,283804,W,2601,3,772,0.00115340253748558,0.1948096885813149,0.1294438817606341,2003,0.7700884275278739,0.7700884274990913,-14.811931403777557,3,0,0,0,0,867,168.9,yH299-H2O2-treated-facs-pool3,GWK60_A02299,treated,yH299,3
GWK60_A02321,GWK60_A02321,ORF,CP048230.1,284239,285189,W,951,3,1207,0.00315457413249211,0.5513580056936216,0.5754519377361649,487,0.5120925341745531,0.5118122754515442,-14.167851268377325,0,0,0,0,0,317,174.78048780487805,yH299-H2O2-treated-facs-pool3,GWK60_A02321,treated,yH299,3
GWK60_A02343,GWK60_A02343,ORF,CP048230.1,285630,286589,W,960,1,159,0.00104166666666666,0.17235772357723575,0.07109142676368237,912,0.95,0.9495248089482744,-17.08432791281504,0,0,0,0,0,960,165.46341463414635,yH299-H2O2-treated-facs-pool3,GWK60_A02343,treated,yH299,3
GWK60_A02365,GWK60_A02365,ORF,CP048230.1,286832,288025,C,1194,2,578,0.0016750418760469,0.24920900800297785,0.18507098841244443,736,0.6164154103852596,0.616385696092237,-15.228836469713166,0,0,0,0,0,597,148.77777777777777,yH299-H2O2-treated-facs-pool3,GWK60_A02365,treated,yH299,3
GWK60_A02387,GWK60_A02387,ORF,CP048230.1,292062,293201,W,1140,9,5279,0.00789473684210526,1.922514619883041,3.19283389629695,253,0.2219298245614035,0.22191146714264784,-12.039933793456589,0,0,0,0,0,126.66666666666669,243.5185185185185,yH299-H2O2-treated-facs-pool3,GWK60_A02387,treated,yH299,3
GWK60_A02409,GWK60_A02409,ORF,CP048230.1,293614,296232,W,2619,0,0,0,0,0,2619,1,0.9999999999687812,-24.406256007702403,0,0,0,0,0,9999,257.25925925925924,yH299-H2O2-treated-facs-pool3,GWK60_A02409,treated,yH299,3
GWK60_A02431,GWK60_A02431,ORF,CP048230.1,296308,296610,C,303,2,152,0.0066006600660066,1.8217821782178216,0.3517750088901949,144,0.4752475247524752,0.3502174554455858,-17.148868165009752,4,0,0,0,0,151.5,276,yH299-H2O2-treated-facs-pool3,GWK60_A02431,treated,yH299,3
GWK60_A02453,GWK60_A02453,ORF,CP048230.1,296784,298550,W,1767,0,0,0,0,0,1767,1,0.9999998434671832,-24.406256007702403,0,0,0,0,0,9999,289.72727272727275,yH299-H2O2-treated-facs-pool3,GWK60_A02453,treated,yH299,3
GWK60_A02475,GWK60_A02475,ORF,CP048230.1,298781,301912,C,3132,1,195,3.1928480204342e-4,0.08277139208173691,0.04310089045059468,2218,0.7081736909323116,0.7081736909321809,-16.791546163587196,0,0,0,0,0,3132,259.24,yH299-H2O2-treated-facs-pool3,GWK60_A02475,treated,yH299,3
GWK60_A02497,GWK60_A02497,ORF,CP048230.1,302446,303276,C,831,0,0,0,0,0,831,1,0.9981852660075085,-24.406256007702403,0,0,0,0,0,9999,275.5,yH299-H2O2-treated-facs-pool3,GWK60_A02497,treated,yH299,3
GWK60_A02519,GWK60_A02519,ORF,CP048230.1,303502,305559,C,2058,1,1,4.8590864917395e-4,0.12674117265954,3.4077841629273e-4,1759,0.8547133138969873,0.8547133066086413,-23.406256007702403,0,0,0,0,0,2058,260.8333333333333,yH299-H2O2-treated-facs-pool3,GWK60_A02519,treated,yH299,3
GWK60_A02541,GWK60_A02541,ORF,CP048230.1,305706,306797,W,1092,1,858,9.1575091575091e-4,0.21395866038723185,0.4428103770798464,865,0.7921245421245421,0.7920186585402399,-14.65974168656394,0,0,0,0,0,1092,233.6428571428571,yH299-H2O2-treated-facs-pool3,GWK60_A02541,treated,yH299,3
GWK60_A02563,GWK60_A02563,ORF,CP048230.1,306984,307238,W,255,0,0,0,0,0,255,1,0.6341355910108007,-24.406256007702403,0,0,0,0,0,9999,294.54545454545456,yH299-H2O2-treated-facs-pool3,GWK60_A02563,treated,yH299,3
GWK60_A02585,GWK60_A02585,ORF,CP048230.1,307549,308838,W,1290,1,42,7.7519379844961e-4,0.23914728682170544,0.02384376509557656,1211,0.9387596899224806,0.9387423623962938,-18.979991253000307,0,0,0,0,0,1290,308.5,yH299-H2O2-treated-facs-pool3,GWK60_A02585,treated,yH299,3
GWK60_A02607,GWK60_A02607,ORF,CP048230.1,309045,310370,C,1326,0,0,0,0,0,1326,1,0.9999871222929576,-24.406256007702403,0,0,0,0,0,9999,347.09090909090907,yH299-H2O2-treated-facs-pool3,GWK60_A02607,treated,yH299,3
GWK60_A02629,GWK60_A02629,ORF,CP048230.1,310613,311450,W,651,0,0,0,0,0,651,1,0.989121189982926,-24.406256007702403,0,0,0,0,0,9999,313.92857142857144,yH299-H2O2-treated-facs-pool3,GWK60_A02629,treated,yH299,3
