feature_id,mean_log2FC,median_log2FC,sd_log2FC,mean_z,max_abs_z,n_pairs,n_enriched_pairs,n_depleted_pairs,pools_enriched,pools_depleted,final_call,standard_name,common_name,type,chrom,start,stop,strand,coding_length,hits,insertion_index,neighborhood_index,reads_ni,max_free_region,freedom_index,logit_fi,s_value,upstream_hits_100,hits_in_domains,reads_in_domains,domain_coverage,domain_ratio,bps_between_hits_in_feature,bps_between_hits_in_neihgborhood
GWK60_H10329,1.1812365050860343,1.606583500543866,3.1112671217777335,0.6629770642675635,1.7287607501249926,4,0,0,,,none,GWK60_H10329,GWK60_H10329,ORF,CP048237.1,1025783,1026232,W,450,1,0.00222222222222222,0.130576652601969,0.0271538549925313,406,0.902222222222222,0.833781286469723,-18.1319766744079,1,84,427,0.948888888888889,450,58.7594936708861,NA
GWK60_F03333,1.1823666394799666,0.9300297390166414,1.2230975080678363,0.5661318468593238,1.5232019160486499,4,0,0,,,none,GWK60_F03333,GWK60_F03333,ORF,CP048235.1,369330,370301,C,972,7,0.00720164609053498,0.411433172302738,0.141999724631695,221,0.227366255144033,0.227265380994778,-14.7534650511541,4,740,700,0.720164609053498,138.857142857143,57.1304347826087,NA
GWK60_G04389,1.183021698295904,-0.5492225212915919,3.5989601519041794,0.1615915341568515,1.283443221075857,4,0,0,,,none,GWK60_G04389,PKH2,ORF,CP048236.1,456873,459770,C,2898,2,0.00069013112491373,0.120264429188914,0.119473855979238,1594,0.550034506556246,0.550034506555191,-15.524559322859,2,517,1729,0.596618357487923,1449,174.263157894737,NA
GWK60_H07557,1.1830289027651069,-0.4307427499374228,4.3199988480087725,0.17430293864129273,1.4798288113888272,4,0,0,,,none,GWK60_H07557,HXK2,ORF,CP048237.1,756776,758236,W,1461,10,0.00684462696783025,0.556696326716861,0.281253461026207,893,0.611225188227242,0.611223147681304,-13.491519061095,9,1034,1456,0.996577686516085,146.1,81.3333333333333,NA
GWK60_E01067,1.1832637330908113,0.47642634092463587,5.647879945057629,0.3191577846296937,1.7251143299314577,4,0,0,,,none,GWK60_E01067,GWK60_E01067,ORF,CP048234.1,140378,141619,W,1242,8,0.00644122383252818,0.417654808959157,0.109877537404648,326,0.262479871175523,0.262472041666156,-14.4847298954324,7,847,1123,0.904186795491143,155.25,64.8409090909091,NA
GWK60_K03861,1.1841708371430635,0,2.368341674286127,0.4330967188961731,1.7323868755846925,4,0,0,,,none,GWK60_K03861,GWK60_K03861,ORF,CP048240.1,375092,375565,C,474,0,0,0,0,474,1,0.939346096684348,-24.5413676105456,0,0,304,0.641350210970464,9999,81.2297297297297,NA
GWK60_F04125,1.1869488108915478,0.10249647087813504,2.2350570270720813,0.24269456417644755,0.8659119711364069,4,0,0,,,none,GWK60_F04125,GWK60_F04125,ORF,CP048235.1,464500,466392,W,1893,8,0.00422609614368726,0.381885415165922,0.434135984350268,1163,0.614368726888537,0.614368699609847,-13.1915335190883,8,2609,1736,0.917062863180137,236.625,90.3636363636364,NA
GWK60_K12749,1.1876998948512671,0.1857008672838944,2.707994131600376,0.16264404369401536,1.0358423380246895,4,0,0,,,none,GWK60_K12749,AED2,ORF,CP048240.1,1297305,1300118,W,2814,8,0.00284292821606254,0.66325016521403,0.822608317007385,894,0.317697228144989,0.317697228143578,-12.997369160411,0,0,0,0,351.75,233.298245614035,NA
GWK60_H03685,1.1899802554203252,-0.42911169667190435,3.326337699800945,0.20223571599665044,1.337409322284495,4,0,0,,,none,GWK60_H03685,GWK60_H03685,ORF,CP048237.1,375216,376118,C,903,3,0.00332225913621262,0.412738787375415,0.246947005092916,454,0.502768549280177,0.502324026784719,-15.5988531052063,3,491,880,0.97452934662237,301,124.234375,NA
GWK60_I01397,1.1915086705766678,0.39596231398475223,3.521750205810616,0.6266630441688296,2.838583846597862,4,0,0,,,none,GWK60_I01397,GWK60_I01397,ORF,CP048238.1,164764,165645,C,882,1,0.00113378684807256,0.0757761138028353,0.0021599999627987,822,0.931972789115646,0.930956444487468,-20.293440097102,1,18,859,0.973922902494331,882,66.8345323741007,NA
GWK60_E03641,1.1936699434751366,-0.7126995554667583,4.58718336317856,0.07057202917298966,1.6390692612153588,4,0,0,,,none,GWK60_E03641,GWK60_E03641,ORF,CP048234.1,394937,395707,W,771,1,0.00129701686121919,0.0933852140077821,0.201063854613797,722,0.936446173800259,0.933354276713127,-14.965828363711,1,762,736,0.954604409857328,771,72,NA
GWK60_K07711,1.1962150005784267,0,2.3924300011568533,0.2687166307665839,1.0748665230663357,4,0,0,,,none,GWK60_K07711,GWK60_K07711,ORF,CP048240.1,790809,792251,W,1443,0,0,0,0,1443,1,0.999996003149959,-24.5413676105456,0,0,1391,0.963963963963964,9999,197,NA
GWK60_L15125,1.197045592310392,1.3388243249454812,1.4009359043202996,0.3360337628967744,0.931186499296616,4,0,0,,,none,GWK60_L15125,GWK60_L15125,ORF,CP048241.1,1571866,1577052,W,5187,4,0.0007711586658955,0.112749823276139,0.0861291357815687,1695,0.326778484673222,0.326778484673222,-14.9906208251623,3,575,4586,0.8841334104492,1296.75,146.208333333333,NA
GWK60_H00957,1.1977490433220275,1.9479477673128156,7.445424510862154,0.4881895570464704,1.8664404511397203,4,0,0,,,none,GWK60_H00957,GWK60_H00957,ORF,CP048237.1,114982,115875,W,894,3,0.00335570469798657,0.60486577181208,0.766018779116852,496,0.554809843400447,0.554273157553466,-14.9047429900019,3,795,748,0.83668903803132,298,180.25,NA
GWK60_H04521,1.199240570097798,0.9740833096657849,1.6401286507994046,0.6137421734475257,1.8043962532029842,4,0,0,,,none,GWK60_H04521,AP1,ORF,CP048237.1,458517,460283,C,1767,5,0.00282965478211658,0.399777164685908,0.16758617533918,550,0.311262026032824,0.311261977310102,-15.2863390407268,5,610,1762,0.997170345217883,353.4,141.28125,NA
GWK60_J03421,1.1999594757304672,-0.08906702688015133,3.5373138814931213,0.23665449448538095,1.351932454339128,4,0,0,,,none,GWK60_J03421,GWK60_J03421,ORF,CP048239.1,367317,368963,C,1647,7,0.00425015179113539,0.516818457802064,0.869340406857559,530,0.321797207043109,0.321797039802826,-12.6713882776456,3,2101,863,0.523982999392835,235.285714285714,121.6,NA
GWK60_L07777,1.2008253253050625,1.3825577647776073,1.3963237813357778,0.2663456154568573,0.6178992382736237,4,0,0,,,none,GWK60_L07777,PHO2,ORF,CP048241.1,798206,799753,C,1548,6,0.00387596899224806,0.343512645838227,0.168478623510399,661,0.427002583979328,0.427001986751165,-14.8288406101057,6,838,1159,0.748708010335917,258,88.6262626262626,NA
GWK60_K01771,1.200851823766257,0,2.401703647532514,0.4408790631016313,1.763516252406525,4,0,0,,,none,GWK60_K01771,GDI1,ORF,CP048240.1,170841,172187,W,1347,0,0,0,0,1347,1,0.999989561508085,-24.5413676105456,0,0,1318,0.978470675575353,9999,84.40625,NA
GWK60_M10505,1.2013074008998308,1.927565851139465,2.816726421141335,0.18757403631920694,1.3491525410911824,4,0,0,,,none,GWK60_M10505,GWK60_M10505,ORF,CP048242.1,1069211,1069888,W,678,4,0.00589970501474926,0.238716021188188,0.321023241342686,427,0.629793510324484,0.624549790924733,-13.7806476630799,0,0,307,0.452802359882006,169.5,40.4623655913978,NA
GWK60_G00825,1.2041999392400016,0.7526395166866655,1.85573828454127,0.28579978760449964,0.733145402725054,4,0,0,,,none,GWK60_G00825,GWK60_G00825,ORF,CP048236.1,106445,108739,C,2295,4,0.00174291938997821,0.0802130234809973,0.0690006978681254,1118,0.487145969498911,0.487145969110591,-14.5755833258835,4,999,2211,0.963398692810458,573.75,46.0222222222222,NA
GWK60_J01419,1.2050573317480884,0.6889039678191371,5.466469252011665,0.13102660574139993,1.8080661297278369,4,0,0,,,none,GWK60_J01419,GWK60_J01419,ORF,CP048239.1,157143,160949,W,3807,1,0.00026267402153926,0.0174897119341564,0.0155195816437831,3793,0.99632256369845,0.99632256369845,-16.3319142449166,1,295,3724,0.978198056212241,3807,66.5833333333333,NA
GWK60_F01221,1.2050744258751316,-0.8050938023769219,5.0094494703367936,0.12208292188089806,1.7540120463806836,4,0,0,,,none,GWK60_F01221,TIR1,ORF,CP048235.1,164168,164815,W,648,8,0.0123456790123457,0.513529073114565,0.546646103484968,181,0.279320987654321,0.276190803172448,-12.2001267900068,6,4575,532,0.820987654320988,81,41.5958549222798,NA
GWK60_C03707,1.205079747278153,0.848424926125879,1.644634167326519,0.3833490718499306,0.7585976150884285,4,0,0,,,none,GWK60_C03707,GWK60_C03707,ORF,CP048232.1,394560,396638,W,2079,8,0.00384800384800384,0.110470320639812,0.0343576506720995,574,0.276094276094276,0.2760942741859,-13.5441881296079,5,1716,1621,0.77970177970178,259.875,28.7084745762712,NA
GWK60_L07425,1.2105584546886217,-0.5244777872296873,4.489125293442659,0.05909308819300124,1.6083487193566677,4,0,0,,,none,GWK60_L07425,GWK60_L07425,ORF,CP048241.1,758842,760632,W,1791,5,0.00279173646007816,0.262423227247348,0.133511506157012,524,0.292573981016192,0.292573944990657,-14.5583740358513,2,226,1305,0.728643216080402,358.2,94,NA
GWK60_I00715,1.2108605594962636,-0.18368644476949225,4.499706439858749,0.20626635783877945,1.5084310727543344,4,0,0,,,none,GWK60_I00715,GWK60_I00715,ORF,CP048238.1,99646,100692,W,1047,5,0.00477554918815663,0.683573786424035,0.581560510453204,909,0.868194842406877,0.868012850576443,-14.1193028443728,5,1371,943,0.900668576886342,209.4,143.140350877193,NA
GWK60_B00539,1.2116820850460441,0.8253356647361986,1.5347966589286859,0.443448858622676,1.0670861055016765,4,0,0,,,none,GWK60_B00539,GWK60_B00539,ORF,CP048231.1,66062,66292,W,231,0,0,0,0,231,1,0.576885261132046,-24.5413676105456,0,0,0,0,9999,61.6534653465347,NA
GWK60_M01001,1.2124851204199376,0,2.4249702408398752,0.27189629955802225,1.087585198232089,4,0,0,,,none,GWK60_M01001,GWK60_M01001,ORF,CP048242.1,129035,129919,C,885,0,0,0,0,885,1,0.998941665565534,-24.5413676105456,0,0,740,0.836158192090395,9999,153.659574468085,NA
GWK60_J08679,1.2146751693216487,0.04864587180341718,4.803406293351431,0.1501574574298909,1.6560939593347017,4,0,0,,,none,GWK60_J08679,GWK60_J08679,ORF,CP048239.1,916572,917252,C,681,1,0.00146842878120411,0.281938325991189,0.147197634323734,651,0.955947136563877,0.948221163560812,-17.4224265378221,0,0,143,0.209985315712188,681,192,NA
GWK60_H07623,1.2186399765458555,0.13876558927574872,2.7492875336220846,0.28851705360242247,1.1417477817702315,4,0,0,,,none,GWK60_H07623,GWK60_H07623,ORF,CP048237.1,763679,765709,W,2031,1,0.00049236829148202,0.0594758515733405,0.044507871488314,1758,0.865583456425406,0.865583446756508,-16.0656341795792,0,0,0,0,2031,120.795454545455,NA
GWK60_D04741,1.2192000996609313,1.2721597008535181,6.3523171227154975,0.38301706548414005,1.7655636904197913,4,0,0,,,none,GWK60_D04741,MRI1,ORF,CP048233.1,493081,494328,C,1248,2,0.0016025641025641,0.110851235851236,0.129291702472213,580,0.46474358974359,0.464730534197643,-14.648066079685,2,950,1240,0.993589743589744,624,69.1711711711712,NA
GWK60_C02629,1.2214310166563551,2.0557620513351815,6.783751220461443,-0.05504511261411252,3.4094489108602963,4,0,0,,,none,GWK60_C02629,GWK60_C02629,ORF,CP048232.1,293490,294938,W,1449,1,0.00069013112491373,0.0385155201960282,0.0627442600058924,1379,0.951690821256039,0.951687239003765,-15.2490459777435,0,0,1138,0.785369220151829,1449,55.8089887640449,NA
GWK60_G07249,1.221956938506832,0,2.443913877013664,0.45079755185279924,1.803190207411197,4,0,0,,,none,GWK60_G07249,GWK60_G07249,ORF,CP048236.1,727834,728445,W,612,0,0,0,0,612,1,0.984015151657797,-24.5413676105456,0,0,562,0.918300653594771,9999,125.783783783784,NA
GWK60_J03003,1.2238948411913357,1.2709168023081947,1.4237974973141343,0.533305805590326,1.4286142590302022,4,0,0,,,none,GWK60_J03003,ALD5,ORF,CP048239.1,331914,333467,W,1554,5,0.00321750321750321,0.24656235182551,0.0546479576010271,643,0.413770913770914,0.413770368751338,-16.0575518332813,5,357,1453,0.935006435006435,310.8,76.6315789473684,NA
GWK60_C04609,1.2243334950030789,1.3161812795625998,1.900778769108117,0.34296625952273596,1.1592352640477155,4,0,0,,,none,GWK60_C04609,GWK60_C04609,ORF,CP048232.1,469375,471489,C,2115,4,0.00189125295508274,0.0729073532542323,0.0322046117787563,865,0.408983451536643,0.408983449564373,-14.8689422685741,4,815,2107,0.996217494089834,528.75,38.5497630331754,NA
GWK60_K04125,1.2247009716262227,0.4199463858863551,3.0015821066175614,0.18935833842165534,1.1065036074154362,4,0,0,,,none,GWK60_K04125,RME1,ORF,CP048240.1,397736,399379,C,1644,4,0.0024330900243309,0.170460841704608,0.245571028966967,905,0.550486618004866,0.550486323200294,-13.8894189998221,0,0,70,0.0425790754257908,411,70.0594059405941,NA
GWK60_A02365,1.2265508938348397,2.4259948354820673,6.608149243480526,-0.08667748107024978,3.3824069615880603,4,0,0,,,none,GWK60_A02365,GWK60_A02365,ORF,CP048230.1,286832,288025,C,1194,3,0.00251256281407035,0.350450167504188,0.0972972187415225,607,0.508375209380235,0.508350703163027,-15.6958775596012,3,459,1168,0.97822445561139,398,139.479166666667,NA
GWK60_J00561,1.2270457430763744,0,2.4540914861527487,0.4532011808284858,1.8128047233139433,4,0,0,,,none,GWK60_J00561,GWK60_J00561,ORF,CP048239.1,76905,78350,W,1446,0,0,0,0,1446,1,0.999996121274271,-24.5413676105456,0,0,1381,0.955048409405256,9999,112,NA
GWK60_H01045,1.2308162756260121,0,2.4616325512520243,0.2754654161498855,1.101861664599542,4,0,0,,,none,GWK60_H01045,GWK60_H01045,ORF,CP048237.1,127451,129268,C,1818,0,0,0,0,1818,1,0.99999990600273,-24.5413676105456,0,0,1796,0.987898789878988,9999,145.619047619048,NA
GWK60_L12243,1.2320637466614517,0,2.4641274933229034,0.4555759922316116,1.8223039689264464,4,0,0,,,none,GWK60_L12243,GWK60_L12243,ORF,CP048241.1,1270702,1271409,W,708,0,0,0,0,708,1,0.993818539108389,-24.5413676105456,0,0,224,0.31638418079096,9999,54.0434782608696,NA
GWK60_H00649,1.233532023874123,0,4.764194476599605,0.08896114330817656,1.6573193097191412,4,0,0,,,none,GWK60_H00649,GWK60_H00649,ORF,CP048237.1,88977,90065,C,1089,0,0,0,0,1089,1,0.999862259317128,-24.5413676105456,0,0,1039,0.954086317722681,9999,107.697674418605,NA
GWK60_A03927,1.235499081664584,0,2.470998163329168,0.2763749057904895,1.105499623161958,4,0,0,,,none,GWK60_A03927,GWK60_A03927,ORF,CP048230.1,419219,420970,C,1752,0,0,0,0,1752,1,0.999999818134818,-24.5413676105456,0,0,1688,0.963470319634703,9999,74.1348314606742,NA
GWK60_F06853,1.2366281411596176,2.540737175740234,6.816329661535737,-0.18508512374495445,3.1792538585257097,4,0,0,,,none,GWK60_F06853,GWK60_F06853,ORF,CP048235.1,727881,728852,C,972,3,0.00308641975308641,0.41600096828855,0.3450465441385,357,0.367283950617284,0.367121000068488,-15.0475121613047,3,720,964,0.991769547325103,324,134.78431372549,NA
GWK60_J01771,1.2368155640255183,-0.9873125100017673,4.905413720392123,0.1579239283465017,1.7402704308764596,4,0,0,,,none,GWK60_J01771,GWK60_J01771,ORF,CP048239.1,213384,213893,C,510,1,0.00196078431372549,0.0974535268652916,0.00017788549138601,256,0.501960784313725,0.480322632813886,-23.5413676105456,1,1,505,0.990196078431373,510,49.7012987012987,NA
GWK60_M10945,1.2419697748319896,-0.27370468977787327,3.379444241322418,0.2320810120328765,1.3589392711470087,4,0,0,,,none,GWK60_M10945,GWK60_M10945,ORF,CP048242.1,1101853,1102854,C,1002,4,0.00399201596806387,0.257504792395407,0.189378524504389,513,0.511976047904192,0.511807755266429,-14.2792727651754,1,380,856,0.854291417165669,250.5,64.5049504950495,NA
GWK60_G01837,1.242217767271352,1.259867978598862,1.0401956269195773,0.41691945419574056,0.752388227435611,4,0,0,,,none,GWK60_G01837,GWK60_G01837,ORF,CP048236.1,196269,197888,C,1620,3,0.00185185185185185,0.0916087962962963,0.0190665462210178,1009,0.622839506172839,0.622839082145154,-16.3367964662964,3,294,1305,0.805555555555556,540,49.46875,NA
GWK60_E04741,1.2432844733647266,2.304662160303439,4.250023379224926,0.5703695462178698,1.497388151536746,4,0,0,,,none,GWK60_E04741,GWK60_E04741,ORF,CP048234.1,509460,513914,W,4455,2,0.00044893378226711,0.0332210998877666,0.0243326214356671,4392,0.985858585858586,0.985858585858586,-16.1235150956597,1,338,3624,0.813468013468013,2227.5,74,NA
GWK60_M02189,1.2457222478757228,0,2.4914444957514457,0.2783572425577096,1.1134289702308384,4,0,0,,,none,GWK60_M02189,GWK60_M02189,ORF,CP048242.1,280538,281821,C,1284,0,0,0,0,1284,1,0.999980400756696,-24.5413676105456,0,0,1111,0.865264797507788,9999,163.527777777778,NA
GWK60_E03597,1.2471430310642122,0.8628665164662745,2.7712537891637745,0.1898551801630045,1.0550488793165158,4,0,0,,,none,GWK60_E03597,FPS2,ORF,CP048234.1,387435,389243,C,1809,2,0.00110558319513543,0.0692258870257765,0.0581397054073002,1170,0.646766169154229,0.64676610263472,-15.2444514036663,1,48,1372,0.758430071862908,904.5,62.6148148148148,NA
GWK60_D01111,1.248308486785489,2.8340376240390577,6.537754121190684,0.11068623208460476,3.192538265257008,4,0,0,,,none,GWK60_D01111,GWK60_D01111,ORF,CP048233.1,163988,166396,W,2409,0,0,0,0,2409,1,0.999999999745062,-24.5413676105456,0,0,2386,0.990452469904525,9999,138.945945945946,NA
GWK60_J02343,1.2500549921582524,1.2486559965163553,0.8801555742200672,0.4254113955831937,0.978184719151262,4,0,0,,,none,GWK60_J02343,AWP1,ORF,CP048239.1,267613,270315,C,2703,13,0.00480947095819459,0.245248418357434,0.130338538122396,529,0.195708472068073,0.195708472065435,-13.5922704548164,6,822,1699,0.628560858305586,207.923076923077,50.9928057553957,NA
GWK60_M02365,1.25302176778494,0.6401776149989072,2.5949617129115436,0.560574879973652,1.981739310363346,4,0,0,,,none,GWK60_M02365,GWK60_M02365,ORF,CP048242.1,296434,296796,W,363,1,0.00275482093663911,0.261886873457121,0.0254736742845211,257,0.707988980716253,0.591998890263352,-19.5413676105456,1,31,337,0.928374655647383,363,95.0649350649351,NA
GWK60_L11517,1.2540694381902866,1.0912925069576374,3.045066236975389,0.1686108728335804,1.0295535478094997,4,0,0,,,none,GWK60_L11517,GWK60_L11517,ORF,CP048241.1,1186351,1191432,W,5082,7,0.00137741046831955,0.0847107438016529,0.0322855929343389,1779,0.350059031877214,0.350059031877214,-15.0595681788798,6,612,4993,0.982487209759937,726,61.5,NA
GWK60_H05489,1.254133984712134,0,2.508267969424268,0.46607562321783264,1.8643024928713305,4,0,0,,,none,GWK60_H05489,GWK60_H05489,ORF,CP048237.1,561831,568493,C,6663,0,0,0,0,6663,1,1,-24.5413676105456,0,0,5981,0.89764370403722,9999,108.214285714286,NA
GWK60_F04345,1.254501278390305,2.710977388308325,5.452354794893958,0.12852136860116126,2.653091148662784,4,0,0,,,none,GWK60_F04345,GWK60_F04345,ORF,CP048235.1,492803,494131,W,1329,2,0.00150489089541008,0.109658041527526,0.0427738726117144,756,0.568848758465011,0.568841649494931,-16.5413676105456,2,255,1196,0.89992475545523,664.5,72.8677685950413,NA
GWK60_L00077,1.254945422194903,0.8169242612343661,1.6160086994759142,0.40835837890198734,1.1437495319058604,4,0,0,,,none,GWK60_L00077,GWK60_L00077,ORF,CP048241.1,19647,20201,C,555,0,0,0,0,555,1,0.972077426215927,-24.5413676105456,0,0,520,0.936936936936937,9999,158.350649350649,NA
GWK60_M07161,1.2599545971901613,2.053082568135793,5.235147667479828,0.07629619701454861,2.230587957139456,4,0,0,,,none,GWK60_M07161,GWK60_M07161,ORF,CP048242.1,733367,735124,W,1758,1,0.0005688282138794,0.136120591581342,0.0874911132330002,1470,0.83617747440273,0.836177331187119,-17.3416952657092,1,146,1525,0.867463026166098,1758,239.3,NA
GWK60_A00011,1.2620613871876898,0.3810555913515977,2.0478090306874117,0.4308770700789343,1.527368794288758,4,0,0,,,none,GWK60_A00011,EPA19,ORF,CP048230.1,3287,16984,C,13698,0,0,0,0,13698,1,1,-24.5413676105456,0,0,5941,0.433712950795737,9999,6367,NA
GWK60_E03223,1.2631765070392327,0.5642736633595306,2.016011226896519,0.5738163444001098,1.8446429875725359,4,0,0,,,none,GWK60_E03223,GWK60_E03223,ORF,CP048234.1,345208,345720,C,513,1,0.00194931773879142,0.19507440688442,0.164952623468443,379,0.738791423001949,0.707845956968999,-16.6896185691295,0,0,0,0,513,100.073170731707,NA
GWK60_E00033,1.2642325206138885,0.2409178239978169,3.6738329050639322,0.5426410907380759,2.6485496491906284,4,0,0,,,none,GWK60_E00033,GWK60_E00033,ORF,CP048234.1,15018,15734,C,717,1,0.00139470013947001,2.34190077704722,0.115445812953032,407,0.567642956764296,0.564434390626843,-21.3714426091033,0,0,88,0.122733612273361,717,1679.14285714286,NA
GWK60_E04125,1.2653611318376947,0,2.5307222636753894,0.4714511515686008,1.8858046062744032,4,0,0,,,none,GWK60_E04125,GWK60_E04125,ORF,CP048234.1,446747,447445,C,699,0,0,0,0,699,1,0.993240339489287,-24.5413676105456,0,0,694,0.992846924177396,9999,50.1781609195402,NA
GWK60_I05401,1.2653611318376947,0,2.5307222636753894,0.4714511515686008,1.8858046062744032,4,0,0,,,none,GWK60_I05401,GWK60_I05401,ORF,CP048238.1,548267,548902,W,636,0,0,0,0,636,1,0.987382839320661,-24.5413676105456,0,0,610,0.959119496855346,9999,72.3826086956522,NA
GWK60_M02255,1.2670789302220575,2.4888567291682286,7.040090863598466,-0.0033280714791061317,3.529875591809228,4,0,1,,2,single_pool_depleted,GWK60_M02255,GWK60_M02255,ORF,CP048242.1,287107,287919,W,813,0,0,0,0,813,1,0.997828146254796,-24.5413676105456,0,0,793,0.97539975399754,9999,99,NA
GWK60_E00407,1.268946323687984,2.2920588740133887,4.398475718714591,0.38734267964314745,2.120453843566159,4,0,0,,,none,GWK60_E00407,SRB8,ORF,CP048234.1,74455,78531,C,4077,1,0.00024527839097375,0.0277549332217557,0.00823236963660767,2403,0.589403973509934,0.589403973509934,-17.7999006241444,1,106,1786,0.438067206279127,4077,113.156862745098,NA
GWK60_D00451,1.2709215559481448,0,2.5418431118962896,0.2832248583352238,1.1328994333408953,4,0,0,,,none,GWK60_D00451,HYM1,ORF,CP048233.1,86560,87828,W,1269,0,0,0,0,1269,1,0.999977229000224,-24.5413676105456,0,0,1231,0.970055161544523,9999,66.0361445783133,NA
GWK60_M04367,1.2709215559481448,0,2.5418431118962896,0.2832248583352238,1.1328994333408953,4,0,0,,,none,GWK60_M04367,GWK60_M04367,ORF,CP048242.1,497728,499863,C,2136,0,0,0,0,2136,1,0.999999996091062,-24.5413676105456,0,0,1371,0.64185393258427,9999,216.238095238095,NA
GWK60_A00363,1.2710604027393082,1.0881276930547452,0.8392083000879642,0.3823932261623435,0.6192535967650332,4,0,0,,,none,GWK60_A00363,GWK60_A00363,ORF,CP048230.1,65791,68151,C,2361,12,0.00508259212198221,0.182877418426794,0.0799130570092042,492,0.208386277001271,0.208386276915416,-13.4692350063783,9,1772,1967,0.833121558661584,196.75,35.9811320754717,NA
GWK60_G08503,1.2727951785371563,0,2.5455903570743126,0.4750233620953244,1.9000934483812977,4,0,0,,,none,GWK60_G08503,GWK60_G08503,ORF,CP048236.1,848680,851742,C,3063,0,0,0,0,3063,1,0.999999999999632,-24.5413676105456,0,0,3025,0.987593862226575,9999,85.4418604651163,NA
GWK60_D04147,1.2756675236378454,-0.011422330691813871,3.438452921281052,0.17265229778293673,1.3161868244061214,4,0,0,,,none,GWK60_D04147,GWK60_D04147,ORF,CP048233.1,442037,443761,W,1725,5,0.00289855072463768,0.284180444988773,0.830154905903741,1081,0.626666666666667,0.626666517371536,-12.3435366125334,5,4697,1654,0.958840579710145,345,98.0422535211268,NA
GWK60_H09339,1.2757582978167186,-0.5324335152398182,5.052839333037736,0.24397892360738935,1.7516160654056283,4,0,0,,,none,GWK60_H09339,GWK60_H09339,ORF,CP048237.1,934826,936004,C,1179,1,0.0008481764206955,0.042134930732259,0.00256740929882377,1106,0.938083121289228,0.938030583230654,-19.5871713001587,1,30,1174,0.995759117896522,1179,49.6770833333333,NA
GWK60_L16049,1.28061187928865,-0.47838603556443954,4.657357419491746,0.20874513227907243,1.6760608125659044,4,0,0,,,none,GWK60_L16049,GWK60_L16049,ORF,CP048241.1,1684853,1686079,W,1227,0,0,0,0,1227,1,0.999965343825667,-24.5413676105456,0,0,1090,0.888345558272209,9999,145.558139534884,NA
GWK60_D02783,1.281032952317568,2.712098148674876,7.477609685348428,-0.22611072123794887,4.438438868783851,4,0,1,,1,single_pool_depleted,GWK60_D02783,PEX11,ORF,CP048233.1,313443,314189,W,747,2,0.00267737617135207,0.841886062769597,5.27227544216,299,0.400267737617135,0.398589186019142,-13.118777176653,2,2744,706,0.945113788487282,373.5,314.444444444444,NA
GWK60_M14003,1.2823077270235432,1.4795273921056875,1.2986622553977285,0.31496327537436286,0.5655879933829614,4,0,0,,,none,GWK60_M14003,PWP6,ORF,CP048242.1,1400037,1402637,W,2601,4,0.00153787004998077,0.34472152620345,0.260538837168366,2067,0.794694348327566,0.794694348297864,-14.2863390407268,0,0,720,0.27681660899654,650.25,224.155172413793,NA
GWK60_L04719,1.2852036599904695,0.42997709492589614,2.2882890970203027,0.3049453590561986,1.0447689075246203,4,0,0,,,none,GWK60_L04719,GWK60_L04719,ORF,CP048241.1,455691,456074,C,384,0,0,0,0,384,1,0.86294870742454,-24.5413676105456,0,0,349,0.908854166666667,9999,82.3469387755102,NA
GWK60_L10593,1.2874082353371457,0,2.5748164706742913,0.286395141703999,1.145580566815996,4,0,0,,,none,GWK60_L10593,GWK60_L10593,ORF,CP048241.1,1085560,1086354,C,795,0,0,0,0,795,1,0.997400932237677,-24.5413676105456,0,0,745,0.937106918238994,9999,130.775,NA
GWK60_M07183,1.2874082353371457,0,2.5748164706742913,0.286395141703999,1.145580566815996,4,0,0,,,none,GWK60_M07183,GWK60_M07183,ORF,CP048242.1,735475,736200,W,726,0,0,0,0,726,1,0.994831546969711,-24.5413676105456,0,0,221,0.304407713498623,9999,235.222222222222,NA
GWK60_C04785,1.2887980902105014,2.8698079870775803,6.832168146802404,-0.16416996853889665,3.497288882721654,4,0,1,,1,single_pool_depleted,GWK60_C04785,GWK60_C04785,ORF,CP048232.1,489873,491006,W,1134,3,0.00264550264550264,0.156882506088855,0.071082786529941,552,0.486772486772487,0.486729732707239,-15.1088257101573,3,690,1015,0.895061728395062,378,59.3015873015873,NA
GWK60_L08569,1.2899944459824124,0.33531331224595384,6.954446641202103,0.08532367644357283,2.525486388457022,4,1,0,4,,single_pool_enriched,GWK60_L08569,GWK60_L08569,ORF,CP048241.1,867448,869886,C,2439,3,0.001230012300123,0.198708487084871,0.102531070596832,1027,0.421074210742107,0.421074210662582,-15.399260553243,3,564,1771,0.726117261172612,813,161.55,NA
GWK60_H01969,1.293816247367167,0.8903434342828018,1.6328058074972993,0.30742352430475123,0.7923541705444851,4,0,0,,,none,GWK60_H01969,GWK60_H01969,ORF,CP048237.1,209860,210462,C,603,0,0,0,0,603,1,0.98253607953104,-24.5413676105456,0,0,592,0.981757877280265,9999,225.210526315789,NA
GWK60_K07865,1.2948965664004792,-0.12189306651838698,3.724390788102411,0.19670085372464377,1.4497522087266501,4,0,0,,,none,GWK60_K07865,GWK60_K07865,ORF,CP048240.1,806407,807324,C,918,1,0.00108932461873638,0.285548293391431,0.158414002403772,521,0.567538126361656,0.567106179821401,-17.4969734911871,1,131,446,0.485838779956427,918,262.133333333333,NA
